ConceptScheme URI,http://w3id.org/permafrost/v/nrcglossary/scheme,,,,,,,,,,,
http://w3id.org/permafrost/v/nrcglossary/t0313,sorted step,,A sorted step is a patterned ground feature with a step-like form and a downslope border of stones embanking an area of relatively fine-grained bare ground upslope.,"Sorted steps are only found on slopes ranging from 5? to 15?; their downslope border forms a low riser fronting a tread whose slope is less than the general slope. Sorted steps are presumed to be derived either from sorted circles or from sorted polygons, rather than to develop independently. Some sorted steps clearly form an intermediate stage between sorted polygons and sorted stripes.", stone garland,,,t0313,,,,https://doi.org/10.4224/20386873
http://w3id.org/permafrost/v/nrcglossary/t0314,sorted stripe,,"Sorted stripes form patterned ground with a striped and sorted appearance, due to parallel strips of stones and intervening strips of finer material, oriented down the steepest available slope.","Sorted stripes, both large and small, occur on slopes of more than 3?, downslope from sorted polygons or sorted nets; they are derived by downslope extension of sorted polygons or sorted nets. They can be several hundred metres long. The stones of the coarse stripes can range from pebbles to boulders, depending on the size of the stripes. The intervening finer material can be stone- free or contain stones and be a diamicton.",,,,t0314,,,,https://doi.org/10.4224/20386874
http://w3id.org/permafrost/v/nrcglossary/t0315,specific heat capacity,,The amount of heat required to raise the temperature of a unit mass of a substance by one degree.,Specific heat capacity is commonly expressed in Joules per kg per degree K.,,,,t0315,,,,https://doi.org/10.4224/20386875
http://w3id.org/permafrost/v/nrcglossary/t0316,sporadic discontinuous permafrost,,1. (North-American usage) Permafrost underlying 10 to 35 percent of the exposed land surface. 2. (Russian usage) Permafrost underlying 5 to 30 percent of the exposed land surface.,Individual areas of permafrost are completely surrounded by unfrozen ground. ,," insular permafrost, island permafrost, scattered permafrost",,t0316,,,,https://doi.org/10.4224/20386876
http://w3id.org/permafrost/v/nrcglossary/t0317,static cryosol,,"A mineral soil showing little or no evidence of cryoturbation, with permafrost within 1 m below the surface .","Static cryosols occur most commonly in coarse-textured materials, and patterned ground features may or may not be present. They have mean annual ground temperatures below 0�C.",,,,t0317,,,,https://doi.org/10.4224/20386877
http://w3id.org/permafrost/v/nrcglossary/t0318,stone-banked (solifluction) lobe,,A solifluction lobe with a stony front.,,,,,t0318,,,,https://doi.org/10.4224/20386878
http://w3id.org/permafrost/v/nrcglossary/t0319,stone-banked (solifluction) terrace,,A solifluction terrace with a stony front.,,,,,t0319,,,,https://doi.org/10.4224/20386879
http://w3id.org/permafrost/v/nrcglossary/t0320,stone garland,,"A stone garland is the downslope border of stones along a sorted step, embanking an area of relatively fine-grained bare ground upslope.",,,,,t0320,,,,https://doi.org/10.4224/20386880
http://w3id.org/permafrost/v/nrcglossary/t0321,stony earth circle,,A type of nonsorted circle developed in gravelly materials.,,,,,t0321,,,,https://doi.org/10.4224/20386881
http://w3id.org/permafrost/v/nrcglossary/t0322,string fen,tourbi�rer�ticul�e ,"A peatland with roughly parallel narrow ridges of peat dominated by fenland vegetation interspersed with slight depressions, many of which contain shallow pools (see Figure 15d).","The ridges or strings are arranged at right angles to the slope, which is usually less than 2?. They are typically 1 to 3 m wide, up to 1 m high and may be over 1 km long. Although the ridges are usually parallel to one another, they may interconnect at acute angles. On nearly level fens the ridges are farther apart but shorter; and they interconnect frequently, giving a roughly polygonal appearance. Since the strings are elevated, they are better drained and allow shrubs and trees to grow on them. String fens are composed of sedge-fen peat with some woody shrub remains. The ridges are composed of moss-sedge or moss peat. They are best developed in the zone of discontinuous permafrost and immediately to the south of the permafrost region. In the central and northern parts of the zone of discontinuous permafrost, the ridges are often perennially frozen. Permafrost conditions may extend into the underlying soil."," string bog, ribbed fen",,,t0322,,,,https://doi.org/10.4224/20386882
http://w3id.org/permafrost/v/nrcglossary/t0323,subglacial permafrost,,Permafrost beneath a glacier.,,,,,t0323,,,,https://doi.org/10.4224/20386883
http://w3id.org/permafrost/v/nrcglossary/t0324,subglacial talik,,A layer or body of unfrozen ground beneath a glacier in an area with permafrost.,,,,,t0324,,,,https://doi.org/10.4224/20386884
http://w3id.org/permafrost/v/nrcglossary/t0325,sublimation ice,,Ice formed by reverse sublimation of water vapour onto cold surfaces.,Hoar frost and open-cavity ice are examples of sublimation ice.,,,,t0325,,,,https://doi.org/10.4224/20386885
http://w3id.org/permafrost/v/nrcglossary/t0326,subpermafrost water,eau de subperg�lisol ,Water occurring in the noncryotic ground below the permafrost (see Figure 11).,"This term does not include the water in basal cryopegs, i.e., the unfrozen zones that may occur in the basal portion of the permafrost (see intrapermafrost water).",,,,t0326,,,,https://doi.org/10.4224/20386886
http://w3id.org/permafrost/v/nrcglossary/t0327,subsea permafrost,,Permafrost occurring beneath the sea bottom (see Figures 1 and 11).,"Subsea permafrost either occurs in response to negative sea-bottom water temperatures, or it formed in now submerged coastal areas that were exposed previously to air temperatures below 0�C (relict permafrost). Much of the ice-bonded permafrost that has been found beneath the sea bottom has been inferred from acoustic geophysical surveys, and the term ""acoustically- defined permafrost"" has been used to describe such permafrost found in areas where temperature records or visual confirmation of ice bonding are not available. ", offshore permafrost,"sea-bed permafrost, submarine permafrost, sub-seabed permafrost",,t0327,,,,https://doi.org/10.4224/20386887
http://w3id.org/permafrost/v/nrcglossary/t0328,subsea talik,,"A layer or body of unfrozen ground beneath the seabottom, and forming part of the subsea permafrost.",Subsea taliks are usually cryotic (T < 0�C). See also marine cryopeg.,,,,t0328,,,,https://doi.org/10.4224/20386888
http://w3id.org/permafrost/v/nrcglossary/t0329,supercooling,,"Cooling of a liquid to a temperature below its freezing point, without causing solidification.",,,,,t0329,,,,https://doi.org/10.4224/20386889
http://w3id.org/permafrost/v/nrcglossary/t0330,suprapermafrost water,eau de supraperg�lisol ,Water occurring in unfrozen ground above perennially frozen ground (see Figure 11).,"Suprapermafrost water occurs in the active layer, between the active layer and the permafrost table, and in taliks below rivers and lakes. It is replenished by infiltration of rain, snowmelt or surface waters, or from intra- or subpermafrost water via open taliks. Much of the suprapermafrost water in the active layer may freeze in the winter; the remainder can temporarily become confined and subjected to increasing pressure during progressive freezing of the active layer (see cryogenic aquiclude).",,,,t0330,,,,https://doi.org/10.4224/20386890
http://w3id.org/permafrost/v/nrcglossary/t0331,surface freezing index,,"The cumulative number of degree-days below 0�C for the surface temperature (of the ground, pavement, etc.) during a given time period.",The surface freezing index differs from the corresponding air freezing index (see n-factor).,,,,t0331,,,,https://doi.org/10.4224/20386891
http://w3id.org/permafrost/v/nrcglossary/t0332,surface thawing index,,"The cumulative number of degree-days above 0�C for the surface temperature (of the ground, pavement, etc.) during a given period.",The surface thawing index differs from the corresponding air thawing index (see n-factor).,,,,t0332,,,,https://doi.org/10.4224/20386892
http://w3id.org/permafrost/v/nrcglossary/t0333,suscitic cryogenic fabric,,"A distinct soil micromorphology, resulting from the effects of freezing and thawing processes, in which coarser soil particles have vertical or near- vertical orientation (see Figure 8e).","This fabric, found in cryosols, results from freeze-thaw processes probably accompanied by cryoturbation.",,,,t0333,,,,https://doi.org/10.4224/20386893
http://w3id.org/permafrost/v/nrcglossary/t0334,syngenetic ice,,Ground ice developed during the formation of syngenetic permafrost.,,,penecontemporaneous ice,,t0334,,,,https://doi.org/10.4224/20386894
http://w3id.org/permafrost/v/nrcglossary/t0335,syngenetic ice wedge,,An ice wedge developed during the formation of syngenetic permafrost (see Figure 17i).,"Syngenetic ice wedges grow both wider and higher, more or less simultaneously with the deposition of additional sediment or other earth material on the ground surafce. Hence the ice on the outside edges decreases in age from bottom to top. Syngenetic ice wedges are generally wedge-shaped but with more irregular sides than epigenetic ice wedges.",,,,t0335,,,,https://doi.org/10.4224/20386895
http://w3id.org/permafrost/v/nrcglossary/t0336,syngenetic permafrost,,Permafrost that formed through a rise of the permafrost table during the deposition of additional sediment or other earth material on the ground surface.,,,,,t0336,,,,https://doi.org/10.4224/20386896
http://w3id.org/permafrost/v/nrcglossary/t0337,talik,talik ,"A layer or body of unfrozen ground occurring in a permafrost area due to a local anomaly in thermal, hydrological, hydrogeological, or hydrochemical conditions (see Figure 11).","Taliks may have temperatures above 0�C (noncryotic) or below 0�C (cryotic, forming part of the permafrost). Some taliks may be affected by seasonal freezing. Several types of taliks can be distinguished on the basis of their relationship to the permafrost (closed, open, lateral, isolated and transient taliks), and on the basis of the mechanism responsible for their unfrozen condition (hydrochemical, hydrothermal and thermal taliks): 1. closed talik - a noncryotic talik occupying a depression in the permafrost table below a lake or river (also called ""lake talik"" and ""river talik""); its temperature remains above 0�C because of the heat storage effect of the surface water; 2. hydrochemical talik - a cryotic talik in which freezing is prevented by mineralized groundwater flowing through the talik. 3. hydrothermal talik - a noncryotic talik, the temperature of which is maintained above 0�C by the heat supplied by groundwater flowing through the talik; 4. isolated talik - a talik entirely surrounded by perennially frozen ground; usually cryotic (see isolated cryopeg), but may be noncryotic (see transient talik); 5. lateral talik - a talik overlain and underlain by perennially frozen ground; can be noncryotic or cryotic; 6. open talik - a talik that penetrates the permafrost completely, connecting suprapermafrost and subpermafrost water, (e.g., below large rivers and lakes). It may be noncryotic (see hydrothermal talik) or cryotic (see hydrochemical talik). SYNONYMS: (not recommended) through talik, penetrating talik, perforating talik, piercing talik; 7. thermal talik - a noncryotic talik, the temperature of which is above 0�C due to the local thermal regime of the ground; 8. transient talik - a talik that is gradually being eliminated by freezing, e.g., the initially noncryotic closed talik below a small lake which, upon draining of the lake, is turned into a transient isolated talik by permafrost aggradation (see also closed-system pingo).",,,,t0337,,,,https://doi.org/10.4224/20386897
http://w3id.org/permafrost/v/nrcglossary/t0338,temperature profile,,The graphic or analytical expression of the variation in ground temperature with depth.,,,,,t0338,,,,https://doi.org/10.4224/20386898
http://w3id.org/permafrost/v/nrcglossary/t0339,thaw basin,cuvette de d�gel ,A depression of the permafrost table created by naturally induced thawing.,"In permafrost regions, thaw basins exist beneath bodies of water such as lakes or rivers that do not freeze to the bottom in winter. They may be quite extensive both in depth (from a few metres to more than a 100 m) and in areal extent (from several tens of metres to more than 2 km) and they may be irregular in shape. Their depth, areal extent and shape depend on the size of the water body, the type and properties of earth material underlying it, and the presence of ground ice and groundwater.", closed talik  ,thaw depression,,t0339,,,,https://doi.org/10.4224/20386899
http://w3id.org/permafrost/v/nrcglossary/t0340,thaw bulb,bulbe de d�gel ,A zone of thawed ground below or surrounding a man-made structure placed on or in permafrost and maintained at temperatures above 0�C (see Figure 23).,"Construction and operation of structures usually lead to alteration of the thermal regime of the ground. Where permitted, the development of a thaw bulb under a structure is taken into account and controlled as part of the engineering design. It is frequently nearly symmetrical in form and limited in size under structures such as buildings. Beneath linear structures or facilities built in permafrost areas, such as road embankments or buried warm pipelines, the thaw bulb may extend for the full length of the structure. Settlement of the ground and the structure or facility may occur as the thaw bulb forms. A thaw bulb may also form when a structure or facility, around which a frost bulb has developed, is abandoned and the ground is no longer maintained at a temperature below 0�C.",,,,t0340,,,,https://doi.org/10.4224/20386900
http://w3id.org/permafrost/v/nrcglossary/t0341,thaw consolidation,consolidation due au d�gel ,Time-dependent compression resulting from thawing of frozen ground and subsequent draining of excess water.,"If during thaw, the flow of water from the thawed ground is unimpeded, then the variation of thaw settlement with time is controlled solely by the position of the thawing front. If the thawed ground is not sufficiently permeable, and flow is impeded, however, the rate of settlement with time is also controlled by the compressibility and permeability of the thawed ground. In the case of thawing fine-grained soils, if the rate of thaw is sufficiently fast, water is released at a rate exceeding that at which it can flow from the soil, and pore pressures in excess of hydrostatic will be generated. These excess pore pressures may cause severe instability problems in slopes and foundation soils. It has been found that excess pore pressures and the degree of consolidation in thawing soils depend principally on the thaw consolidation ratio.",,,,t0341,,,,https://doi.org/10.4224/20386901
http://w3id.org/permafrost/v/nrcglossary/t0342,thaw consolidation ratio,coefficient de consolidation au d�gel ,"A dimensionless ratio describing the relationship between the rate of thaw and the rate of consolidation of a thawing soil, which is considered to be a measure of the relative rates of generation and expulsion of excess water during thaw.","According to Morgenstern and Nixon (1971), a value of the ratio greater than unity would predict the danger of sustained substantial pore pressures at the thawing front and hence the possibility of instability due to the reduction of shear strength at that plane.",,,,t0342,,,,https://doi.org/10.4224/20386902
http://w3id.org/permafrost/v/nrcglossary/t0343,thaw penetration,,The downward movement of the thawing front during thawing of frozen ground.,The rate of thaw penetration depends on the rate of heat conduction and on the ice content of the ground.,,,,t0343,,,,https://doi.org/10.4224/20386903
http://w3id.org/permafrost/v/nrcglossary/t0344,thaw-sensitive permafrost,,"Perennially frozen ground which, upon thawing, will experience significant thaw settlement and suffer loss of strength to a value significantly lower than that for similar material in an unfrozen condition.",Ice-rich permafrost is thaw-sensitive.,,thaw-unstable permafrost ,,t0344,,,,https://doi.org/10.4224/20386904
http://w3id.org/permafrost/v/nrcglossary/t0345,thaw settlement,tassement d� au d�gel ,Compression of the ground due to thaw consolidation (see Figure 7).,"In coarse-grained and dense soils, the amount of thaw settlement is usually small because it is governed mainly by the melting of pore ice. In ice-rich permafrost, and seasonally frozen ground containing excess ice, however, the amount of thaw settlement may be quite substantial. In general, on thawing, any frozen ground will settle both under its own weight and under applied stresses. The settlement will continue as long as the thawing front advances and until the pore pressures generated during thawing are dissipated. In relatively permeable coarse-grained soils, where draining of pore water is rapid, the thaw settlement rate will usually follow closely the rate of thaw, and development of pore pressures will be negligible during the thaw period. On the other hand, if a relatively impermeable fine-grained soil is thawed rapidly, then excess pore pressures will be generated. If these excess pore pressures are sustained for any length of time, then severe problems may develop (e.g., slopes may become unstable, dam foundations may fail, and differential settlements may be aggravated).",,,,t0345,,,,https://doi.org/10.4224/20386905
http://w3id.org/permafrost/v/nrcglossary/t0346,thaw sink,doline de d�gel ,A closed thaw basin with subterranean drainage. ,,,"thaw hole, thaw pit ",,t0346,,,,https://doi.org/10.4224/20386906
http://w3id.org/permafrost/v/nrcglossary/t0347,thaw slumping,,"A slope failure mechanism characterized by the melting of ground ice, and downslope sliding and flowing of the resulting debris.",The resulting landform is a retrogressive thaw slump.,,ice slump,,t0347,,,,https://doi.org/10.4224/20386907
http://w3id.org/permafrost/v/nrcglossary/t0348,thaw-stable permafrost,,"Perennially frozen ground which, upon thawing, will not experience either significant thaw settlement or loss of strength.",Thaw-stable permafrost may have the same mineral and particle-size compositions as thaw-sensitive permafrost. It may be frost-susceptible. Dry permafrost is thaw-stable.,,,,t0348,,,,https://doi.org/10.4224/20386908
http://w3id.org/permafrost/v/nrcglossary/t0349,thaw strain,d�formation due au d�gel ,The amount that frozen ground compresses upon thawing.,"The thaw strain is equal to the thaw settlement divided by the original thickness of the frozen ground before thawing. When freezing of the ground occurred in a closed system, the thaw strain is due only to the 9 percent volume contraction associated with the melting of pore ice.",,,,t0349,,,,https://doi.org/10.4224/20386909
http://w3id.org/permafrost/v/nrcglossary/t0350,thaw unconformity,,"A boundary sometimes identified in perennially frozen ground, representing the base of a relict active layer, as well as the corresponding earlier permafrost table.","A thaw unconformity may be recognized by differences in ice contents, stable isotope contents, and heavy mineral and pollen assemblages above and below the unconformity, and by the truncation of ice bodies.",,,,t0350,,,,https://doi.org/10.4224/20386910
http://w3id.org/permafrost/v/nrcglossary/t0351,thaw weakening,affaiblissement d� au d�gel ,The reduction in shear strength due to the decrease in effective stresses resulting from the generation and slow dissipation of excess pore pressures when frozen soils containing ice are thawing.,"Thaw weakening, although generally used with respect to the thawing of seasonally frozen ground when melting of ice lenses and pore ice occurs, is equally applicable to thawing of ice-bearing and ice-rich permafrost. The usual effects of thaw weakening are a significant decrease in bearing capacity and an increase in stability problems (e.g., on road embankments, natural slopes, etc.).", thaw softening ,,,t0351,,,,https://doi.org/10.4224/20386911
http://w3id.org/permafrost/v/nrcglossary/t0352,thawed ground,sol d�gel� ,Previously frozen ground in which all ice has melted.,"Unfrozen ground is thawed ground only if it were previously frozen. Thawed ground is commonly noncryotic, but it may be cryotic.",,,,t0352,,,,https://doi.org/10.4224/20386912
http://w3id.org/permafrost/v/nrcglossary/t0353,thawing (of frozen ground),d�gel ,"Melting of the ice in frozen ground, usually as a result of a rise in temperature.",,,,,t0353,,,,https://doi.org/10.4224/20386913
http://w3id.org/permafrost/v/nrcglossary/t0354,thawing front,,The advancing boundary between thawed ground and frozen ground (see Figure 4).,"The thawing front may be advancing into either seasonally or perennially frozen ground during progressive thawing. In non-permafrost areas there will be two thawing fronts during the annual thawing period, one moving downward from the surface, the other moving upward from the bottom of the seasonally frozen ground. The thawing front usually coincides more closely with the position of the 0�C isotherm than the freezing front, except in saline permafrost.", frost table,,,t0354,,,,https://doi.org/10.4224/20386914
http://w3id.org/permafrost/v/nrcglossary/t0355,thawing index,indice de d�gel ,The cumulative number of degree-days above 0�C for a given time period.,"Four main types of air thawing indices have been used: 1. approximate thawing index - calculated from the mean monthly air temperatures for a specific station without making corrections for negative degree-days (T < 0�C) in spring and fall (Boyd, 1973, 1979); 2. total annual thawing index - calculated by adding all the positive mean daily temperatures (�C) for a specific station during a calendar year (Harris, 1981); 3. seasonal thawing index - calculated as the arithmetic sum of all the positive and negative mean daily air temperatures (�C) for a specific station during the time period between the lowest point in the spring and the highest point the next fall on the cumulative degree-day time curve (Huschke, 1959); 4. design thawing index - calculated by taking the average of the seasonal thawing indices for the three warmest summers in the most recent 30 years of record. If data for 30 years are not available, then the index is based on the warmest summer in the latest 10-year period of record (U.S. Army/Air Force, 1966). The total annual thawing index has been used to predict permafrost distribution, and the design thawing index is commonly used in engineering design to estimate the maximum depth of thaw in frozen ground. A surface (ground, pavement, etc.) thawing index differs from the air thawing index (see n-factor).",,,,t0355,,,,https://doi.org/10.4224/20386915
http://w3id.org/permafrost/v/nrcglossary/t0356,thermal conductivity,,The quantity of heat that will flow through a unit area of a substance in unit time under a unit temperature gradient.,Commonly expressed in joules per second per metre per degree K.,,,,t0356,,,,https://doi.org/10.4224/20386916
http://w3id.org/permafrost/v/nrcglossary/t0357,thermal-contraction crack,,A tensile fracture resulting from thermal stresses in frozen ground.,"Tensile stresses caused by a reduction in ground temperature are probably a major factor in thermal contraction cracking, but it is usually difficult to prove that desiccation is not also involved. Ice wedges, sand wedges, soil wedges and ice veins form in thermal contraction cracks."," frost crack, frost fissure","frost wedge, contraction crack",,t0357,,,,https://doi.org/10.4224/20386917
http://w3id.org/permafrost/v/nrcglossary/t0358,thermal-contraction-crack ice,,Ice formed in thermal contraction cracks in the ground (see Figure 17).,Both wedge ice and some kinds of vein ice are types of thermal contraction crack ice. Open-cavity ice may be a constitutent of thermal contraction crack ice. ,,,,t0358,,,,https://doi.org/10.4224/20386918
http://w3id.org/permafrost/v/nrcglossary/t0359,thermal diffusivity,,The ratio of the thermal conductivity to the volumetric heat capacity.,The thermal diffusivity expresses the facility with which a material will ondergo a temperature change.,,,,t0359,,,,https://doi.org/10.4224/20386919
http://w3id.org/permafrost/v/nrcglossary/t0360,thermal erosion,�rosion thermique ,The erosion of ice-bearing permafrost by the combined thermal and mechanical action of moving water.,"Thermal erosion is a dynamic process involving the wearing away by thermal means (i.e., the melting of ice), and by mechanical means (i.e., hydraulic transport). Thermal erosion is distinct from the development of thermokarst terrain, which results from thermal melting followed by subsidence of the ground but without hydraulic transport of earth materials. An example of the combined thermal and mechanical effects of moving water is the formation of a thermo-erosional niche.",,,,t0360,,,,https://doi.org/10.4224/20386920
http://w3id.org/permafrost/v/nrcglossary/t0361,thermal expansion (or contraction) coefficient,,The volume change per unit volume of a substance due to a one degree change in its temperature.,,,,,t0361,,,,https://doi.org/10.4224/20386921
http://w3id.org/permafrost/v/nrcglossary/t0362,thermal pile,pieu thermique ,A foundation pile on which natural convection or forced circulation cooling systems or devices have been installed to remove heat from the ground (see Figure 24).,"There are two basic types of thermal piles. Passive or natural convection systems use self-powered devices, commonly referred to as thermosyphons, or heat pipes, which operate only when air temperatures are lower than the ground temperature. Forced circulation refrigeration systems require external power and mechanical equipment to circulate refrigerants, such as antifreeze liquids, chilled gases or cool air, and may be operated throughout the year or only during the winter. Both types may be fastened to, or form part of, the pile, or, if the pile is a sealed unit (e.g., a steel pipe), the pile itself may serve as a heat-removal device as well as a structural unit. Thermal piles are used to decrease the time for and ensure freezeback of the slurry and ground around piles, to prevent or control long-term permafrost degradation, and to decrease the existing ground temperatures around piles, particularly in warm temperature permafrost areas.",,,,t0362,,,,https://doi.org/10.4224/20386922
http://w3id.org/permafrost/v/nrcglossary/t0363,thermal properties of frozen ground,propri�t�s thermiques du g�lisol ,"The properties of the ground governing the flow of heat through it, and its freezing and thawing conditions.","The position of the interface between thawed and frozen soil with respect to the ground surface, for a given surface-temperature regime, depends on the thermal properties of the strata located above and immediately below the interface. The basic thermal properties of frozen ground are thermal conductivity, heat capacity and latent heat of fusion. Thermal conductivity is a measure of the quantity of heat that will flow through a unit area of a substance in unit time under a unit temperature gradient. Heat capacity (specific heat) is the amount of heat required to raise the temperature of a unit mass of a substance by one degree (sensible heat capacity). Volumetric heat capacity is the amount of heat required to raise the temperature of a unit volume of a substance by one degree. It is equal to the heat capacity multiplied by the density. Because the phase change in frozen soils is often gradual and continuous, the term ""apparent heat capacity"" is introduced to designate the rate of change of the total heat content (sensible plus latent heat) with temperature. The volumetric latent heat of fusion is the amount of heat required to melt the ice (or freeze the water) in a unit volume of soil. When phase change occurs over a temperature range, the latent heat manifests itself as an apparent (large) increase in heat capacity. Thermal diffusivity is defined as the ratio of the thermal conductivity to the volumetric heat capacity. It expresses the facility with which a material will undergo temperature change. These thermal properties vary with phase composition and hence temperature, soil type, total water content, porosity, degree of saturation, density and organic content.",,,,t0363,,,,https://doi.org/10.4224/20386923
http://w3id.org/permafrost/v/nrcglossary/t0364,thermal regime of the ground,,A general term encompassing the temperature distribution and heat flows in the ground and their time-dependence (see Figure 2).,"Permafrost exists as a result of thermal conditions that maintain a ground temperature that does not rise above 0�C for at least two years. The ground temperature distribution is complicated, varying with depth from the surface and with time. Ground temperatures fluctuate in cyclical patterns on a daily and a yearly basis, in response to the heat losses and gains at the ground surface. The heat balance at the ground surface (which is indicated by the surface temperature) is highly variable with time, being affected by terrain and climate conditions as well by as the thermal properties of the ground itself. Changes in surface temperature impose a response that decays while travelling downwards. The rate of decay depends on the time scale involved, on the soil thermal properties and on the occurrence of freezing and thawing phenomena. The depth beyond which ground temperature fluctuations can be considered insignificant is the depth of zero annual amplitude. The effects of daily temperature variations at the ground surface penetrate to only a few centimetres; those due to weekly variations (e.g., transient weather systems) penetrate to perhaps several metres; and annual variations penetrate to a depth of about 10 to 20 metres. Longer-term changes in surface temperature caused by changes in climate and surface conditions may modify the thermal regime of the ground to much greater depths. Permafrost exists if the mean annual surface temperature is perennially below 0�C. Although the mean annual surface temperature may be below 0�C, the surface temperature will fluctuate during the year, causing a layer of ground immediately beneath the surface to thaw in the summer and freeze in the winter (the active layer). Small changes in the annual range of surface temperature and in the mean annual surface temperature from year to year, or over a period of a few years, may cause a layer of ground between the bottom of the active layer and the permafrost table to remain at a temperature above 0�C, creating a talik or residual thaw layer. The mean annual ground temperature usually increases with depth below the surface. In some northern areas, however, it is not uncommon to find that the mean annual ground temperature decreases in the upper 50 to 100 metres below the ground surface as a result of past changes in surface and climate conditions. Below that depth, it will increase as a result of heat flow from the interior of the earth. The rate of change of temperature with depth in the earth is known as the geothermal gradient. The geothermal gradient at a specific location can be determined from accurate measurements of ground temperature made at several depths to obtain the temperature profile over a period of time. A rough approximation of the mean annual surface temperature can be made by extrapolating the geothermal gradient to the ground surface. In permafrost areas, extrapolation of the gradient downwards to the point where the ground temperature changes from below to above 0�C will provide an estimate of the depth to the permafrost base. The thermal regime of the ground at various locations is often assessed using the mean annual ground temperature at the depth of zero annual amplitude. The geothermal heat flux is the amount of heat moving steadily outward from the interior of the earth by conduction through a unit area in unit time. It is generally calculated as the product of the geothermal gradient and the thermal conductivity of the earth materials at a given depth; its value is very small.",,,,t0364,,,,https://doi.org/10.4224/20386924
http://w3id.org/permafrost/v/nrcglossary/t0365,thermal talik,,A layer or body of unfrozen ground (in a permafrost area) in which the temperature is above 0�C due to the local thermal regime of the ground.,The seasonally thawed ground in the active layer is a thermal talik.,,,,t0365,,,,https://doi.org/10.4224/20386925
http://w3id.org/permafrost/v/nrcglossary/t0366,thermo-erosional cirque,,"The usually steep, horseshoe-shaped headwall of a retrogressive thaw slump.",,,,,t0366,,,,https://doi.org/10.4224/20386926
http://w3id.org/permafrost/v/nrcglossary/t0367,thermo-erosional niche,niche d'�rosion thermique ,"A recess at the base of a river bank or coastal bluff, produced by thermal erosion of ice-bonded permafrost (see Figure 22d).","A niche may extend more than 10 m into a river bank or coastal bluff.Subsequently, the undercut sediments may collapse along a line of weakness, such as an ice wedge, destroying the niche. Niche development and bank/bluff collapse is a unique mechanism of erosion in permafrost regions. Very rapid coastal or bank retreat can occur if collapse debris is removed by waves or water currents.",,,,t0367,,,,https://doi.org/10.4224/20386927
http://w3id.org/permafrost/v/nrcglossary/t0368,thermokarst,thermokarst ,The process by which characteristic landforms result from the thawing of ice-rich permafrost or the melting of massive ice.,"Landforms found in thermokarst terrain include alasses, thermokarst lakes, and thermokarst mounds.",,,,t0368,,,,https://doi.org/10.4224/20386928
http://w3id.org/permafrost/v/nrcglossary/t0369,thermokarst lake,lac de thermokarst ,A lake occupying a closed depression formed by settlement of the ground following thawing of ice-rich permafrost or the melting of massive ice (see Figure 22c).,Thermokarst lakes are generally shallow. The depressions may expand by active-layer failure processes (see alas); the lakes may expand by thermokarst processes (see also oriented lake). In glaciated terrain they may be similar in appearance to kettle lakes.,,"thaw lake, cave-in lake ",,t0369,,,,https://doi.org/10.4224/20386929
http://w3id.org/permafrost/v/nrcglossary/t0370,thermokarst mound,,A hummock remaining after melting of the ice wedges surrounding an ice- wedge polygon (see Figure 22e).,Thermokarst mounds occur in groups forming a distinctive surficial network of regularly shaped mounds separated by troughs formed by the melting of ice wedges.,,"baydzherakh, cemetery mound, graveyard mound",,t0370,,,,https://doi.org/10.4224/20386930
http://w3id.org/permafrost/v/nrcglossary/t0371,thermokarst terrain,model� de thermokarst ,The often irregular topography resulting from the melting of excess ground ice and subsequent thaw settlement (see Figure 22).,"Thermokarst terrain is so named because of its superficial resemblance to the karst topography typical of limestone regions. The melting of ground ice may be initiated by climatic change, destruction of an insulating vegetation cover by fire, animals or man, or by any other disturbance of the thermal regime of the ground, including the acceleration of the rate of thawing by moving water. Annual thawing of the active layer does not produce thermokarst terrain. Morphological features of thermokarst topography include depressions (see alas); lakes (see oriented lake; thermokarst lake); mounds (see thermokarst mound); and small, more or less equidimensional depressions or pits. Thermokarst landforms may be divided into active and inactive forms. Inactive thermokarst indicates that thermal equilibrium has been regained, whereas active thermokarst indicates continuing thermal disequilibrium. Except for thaw sinks there may be little underground drainage in thermokarst terrain.",,,,t0371,,,,https://doi.org/10.4224/20386931
http://w3id.org/permafrost/v/nrcglossary/t0372,thermosyphon,thermosiphon ,A passive heat transfer device installed to remove heat from the ground (see Figure 24).,"A thermosyphon, also called thermotube, or heat pipe, usually consists of a sealed tube, with a small radiator above the ground surface, containing a liquid and/or gas. These devices have no moving parts, require no external power for operation, and function only when air temperatures are lower than the ground temperature. They may be either single- or two-phase systems. A single-phase thermosyphon is usually liquid- or air-filled. During the winter, heat from the soil surrounding the embedded portion of the pipe is absorbed by and thus warms the working fluid, which rises to the above-ground radiator section of the pipe exposed to the cooler air and loses its heat by conduction and natural convection. A two-phase thermosyphon contains a working fluid that can be in either the liquid or vapour phase, depending on its temperature. When the air temperature falls below the ground temperature, the vapour condenses in the radiator section of the tube, the pressure in the tube is reduced and the liquid in the lower section starts to boil.  The resulting cycle of boiling, vapour movement up the tube, condensation, and return of the condensate by gravity flow is an effective way of transferring heat up the tube, thus cooling the ground.",,,,t0372,,,,https://doi.org/10.4224/20386932
